Region;Servicio de salud;Comuna;Establecimiento;CodigoEstablecimiento;Numerador;Denominador;PorcentajeCumplimiento
Valparaíso;Servicio de Salud Valparaíso San Antonio;El Tabo;Centro Comunitario de Salud Familiar Las Cruces (El Tabo);106416;5;8;62.5
Valparaíso;Servicio de Salud Valparaíso San Antonio;El Tabo;Centro de Salud Familiar El Tabo;106338;63;71;88.73
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Centro Comunitario de Salud Familiar Cerro Alegre;106736;22;20;110.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Centro Comunitario de Salud Familiar Lo Gallardo;106422;8;8;100.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Centro Comunitario de Salud Familiar Tejas Verdes;106729;15;15;100.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Centro de Salud Familiar 30 de Marzo;106333;59;73;80.82
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Centro de Salud Familiar Barrancas;106319;74;86;86.05
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Centro de Salud Familiar Diputado Manuel Bustos Huerta;106336;121;117;103.42
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Centro de Salud Familiar Néstor Fernández Thomas;106329;118;133;88.72
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Centro de Salud Familiar San Antonio;106314;106;126;84.13
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Posta de Salud Rural Cuncumén (San Antonio);106418;3;3;100.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Posta de Salud Rural El Asilo;106417;1;1;100.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Posta de Salud Rural Leyda;106420;5;5;100.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;San Antonio;Posta de Salud Rural San Juan de San Antonio;106419;1;1;100.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;Santo Domingo;Centro de Salud Familiar Fernando Rodriguez Vicuña;106337;57;65;87.69
Valparaíso;Servicio de Salud Valparaíso San Antonio;Santo Domingo;Posta de Salud Rural Bucalemu (Santo Domingo);106407;5;4;125.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;Santo Domingo;Posta de Salud Rural El Convento;106413;6;6;100.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;Santo Domingo;Posta de Salud Rural San Enrique;106414;2;2;100.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro Comunitario de Salud Familiar Juan Pablo II de Rodelillo;201086;13;16;81.25
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro Comunitario de Salud Familiar Laguna Verde;106401;18;31;58.06
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro Comunitario de Salud Familiar Porvenir Bajo;106711;10;16;62.5
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Barón;106302;82;103;79.61
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Cordillera;106309;35;42;83.33
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Esperanza;106301;29;36;80.56
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Jean y Marie Thierry;106305;77;89;86.52
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Las Cañas;106306;46;59;77.97
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Marcelo Mena;106307;112;138;81.16
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Padre Damián Molokai;106334;48;64;75.0
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Placeres;106300;53;79;67.09
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Placilla;106304;159;207;76.81
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Plaza Justicia;106308;72;86;83.72
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Puertas Negras;106312;47;52;90.38
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Quebrada Verde;106311;95;112;84.82
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar Reina Isabel II;106303;104;193;53.89
Valparaíso;Servicio de Salud Valparaíso San Antonio;Valparaíso;Centro de Salud Familiar San José de Rodelillo;106330;88;99;88.89
Valparaíso;Servicio de Salud Viña del Mar Quillota;Cabildo;Hospital Dr. Víctor Hugo Moll (Cabildo);107106;93;109;85.32
Valparaíso;Servicio de Salud Viña del Mar Quillota;Cabildo;Posta de Salud Rural Alicahue;107415;11;11;100.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Cabildo;Posta de Salud Rural Artificio (Cabildo);107416;8;9;88.89
Valparaíso;Servicio de Salud Viña del Mar Quillota;Cabildo;Posta de Salud Rural La Viña;107417;14;16;87.5
Valparaíso;Servicio de Salud Viña del Mar Quillota;Cabildo;Posta de Salud Rural Las Puertas;107431;8;12;66.67
Valparaíso;Servicio de Salud Viña del Mar Quillota;Calera;Centro Comunitario de Salud Familiar Susana Guerra  Guajardo.;200471;33;41;80.49
Valparaíso;Servicio de Salud Viña del Mar Quillota;Calera;Centro de Salud Familiar Artificio;107321;65;92;70.65
Valparaíso;Servicio de Salud Viña del Mar Quillota;Calera;Centro de Salud Familiar La Calera;200595;114;154;74.03
Valparaíso;Servicio de Salud Viña del Mar Quillota;Calera;Posta de Salud Rural Manuel Rodríguez;107435;5;6;83.33
Valparaíso;Servicio de Salud Viña del Mar Quillota;Calera;Posta de Salud Rural Pachacama;107433;2;2;100.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Calera;Posta de Salud Rural Pachacamita;107428;10;13;76.92
Valparaíso;Servicio de Salud Viña del Mar Quillota;Con Con;Centro de Salud Familiar Concón;107305;166;241;68.88
Valparaíso;Servicio de Salud Viña del Mar Quillota;Hijuelas;Centro de Salud Familiar  OCOA;201072;45;51;88.24
Valparaíso;Servicio de Salud Viña del Mar Quillota;Hijuelas;Centro de Salud Familiar Dr. Orlando Orrego Torres;107322;79;98;80.61
Valparaíso;Servicio de Salud Viña del Mar Quillota;Hijuelas;Posta de Salud Rural Romeral;107402;4;5;80.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Cruz;Centro de Salud Familiar La Cruz;107313;95;172;55.23
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Ligua;Centro de Salud Familiar Raúl Sánchez Bañados;200219;133;149;89.26
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Ligua;Posta de Salud Rural Huaquén (La Ligua);107409;13;13;100.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Ligua;Posta de Salud Rural La Canela;107429;2;3;66.67
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Ligua;Posta de Salud Rural Las Parcelas;107408;11;10;110.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Ligua;Posta de Salud Rural Los Molles;107410;7;5;140.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Ligua;Posta de Salud Rural Pichicuy;107421;6;5;120.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Ligua;Posta de Salud Rural Pueblo de Roco;107406;14;8;175.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Ligua;Posta de Salud Rural Pueblo de Varas;107405;19;16;118.75
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Ligua;Posta de Salud Rural Santa Marta;107404;6;6;100.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;La Ligua;Posta de Salud Rural Trapiche;107407;6;6;100.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Limache;Centro de Salud Familiar Limache Viejo;201037;150;185;81.08
Valparaíso;Servicio de Salud Viña del Mar Quillota;Limache;Hospital Santo Tomás (Limache);107104;86;91;94.51
Valparaíso;Servicio de Salud Viña del Mar Quillota;Nogales;Centro Comunitario de Salud Familiar El Polígono;200355;16;16;100.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Nogales;Centro Comunitario de Salud Familiar Ex Asentamiento El Melón;107713;15;17;88.24
Valparaíso;Servicio de Salud Viña del Mar Quillota;Nogales;Centro de Salud Familiar EU Rosa Sanchez G. El Melón;107324;45;50;90.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Nogales;Centro de Salud Familiar Nogales;107323;47;51;92.16
Valparaíso;Servicio de Salud Viña del Mar Quillota;Olmué;Centro de Salud Familiar Manuel Lucero;107317;31;65;47.69
Valparaíso;Servicio de Salud Viña del Mar Quillota;Olmué;Posta de Salud Rural La Vega (Olmué);107426;1;0;
Valparaíso;Servicio de Salud Viña del Mar Quillota;Olmué;Posta de Salud Rural Las Palmas;107427;6;6;100.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Olmué;Posta de Salud Rural Quebrada Alvarado;107401;7;7;100.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Papudo;Centro de Salud Familiar Papudo;107354;30;35;85.71
Valparaíso;Servicio de Salud Viña del Mar Quillota;Papudo;Posta de Salud Rural Pullally;107412;16;27;59.26
Valparaíso;Servicio de Salud Viña del Mar Quillota;Petorca;Centro Comunitario de Salud Familiar Pedegua;107729;8;9;88.89
Valparaíso;Servicio de Salud Viña del Mar Quillota;Petorca;Centro de Salud Familiar Chincolco;107329;9;14;64.29
Valparaíso;Servicio de Salud Viña del Mar Quillota;Petorca;Hospital de Petorca;107107;10;13;76.92
Valparaíso;Servicio de Salud Viña del Mar Quillota;Petorca;Posta Rural La Ñipa;201528;4;7;57.14
Valparaíso;Servicio de Salud Viña del Mar Quillota;Petorca;Posta de Salud Rural Hierro Viejo;107419;1;3;33.33
Valparaíso;Servicio de Salud Viña del Mar Quillota;Puchuncaví;Centro de Salud Familiar Puchuncaví;107316;36;61;59.02
Valparaíso;Servicio de Salud Viña del Mar Quillota;Puchuncaví;Centro de Salud Familiar Ventanas;107315;29;39;74.36
Valparaíso;Servicio de Salud Viña del Mar Quillota;Puchuncaví;Posta de Salud Rural Horcón;107425;7;15;46.67
Valparaíso;Servicio de Salud Viña del Mar Quillota;Puchuncaví;Posta de Salud Rural Maitencillo (Puchuncaví);107422;3;0;
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quillota;"Centro Comunitario de Salud Familiar Cardenal Raúl Silva Henríquez ""Cerro Macaya""";107712;45;50;90.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quillota;Centro Comunitario de Salud Familiar Ruta Norte;200293;36;44;81.82
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quillota;Centro Comunitario de Salud Familiar Santa Teresita;107758;29;41;70.73
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quillota;Centro de Salud Familiar Boco;107318;21;23;91.3
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quillota;Centro de Salud Familiar Cardenal Raúl Silva Henríquez;107312;315;380;82.89
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quillota;Centro de Salud Familiar La Palma;107320;33;47;70.21
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quillota;Centro de Salud Familiar San Pedro;107319;36;48;75.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quillota;Posta de Salud Rural Manzanar;107430;0;1;0.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quilpué;Centro Comunitario de Salud Familiar El Retiro;107756;19;24;79.17
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quilpué;Centro de Salud Familiar Alcalde Iván Manríquez;107353;84;139;60.43
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quilpué;Centro de Salud Familiar Aviador Acevedo;107356;101;121;83.47
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quilpué;Centro de Salud Familiar El Belloto;107308;121;163;74.23
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quilpué;Centro de Salud Familiar Pompeya;107357;100;124;80.65
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quilpué;Centro de Salud Familiar Quilpué;107307;144;171;84.21
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quintero;CESFAM QUINTERO;201509;129;130;99.23
Valparaíso;Servicio de Salud Viña del Mar Quillota;Quintero;Posta de Salud Rural Loncura;107434;36;38;94.74
Valparaíso;Servicio de Salud Viña del Mar Quillota;Villa Alemana;Centro Comunitario de Salud Familiar Cien Águilas;201277;74;83;89.16
Valparaíso;Servicio de Salud Viña del Mar Quillota;Villa Alemana;Centro de Salud Familiar Eduardo Frei Montalva;107328;114;180;63.33
Valparaíso;Servicio de Salud Viña del Mar Quillota;Villa Alemana;Centro de Salud Familiar Juan Bautista Bravo Vega;107351;108;168;64.29
Valparaíso;Servicio de Salud Viña del Mar Quillota;Villa Alemana;Centro de Salud Familiar Las Américas;201074;51;57;89.47
Valparaíso;Servicio de Salud Viña del Mar Quillota;Villa Alemana;Centro de Salud Familiar Villa Alemana;107309;92;135;68.15
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;"Centro Comunitario de Salud Familiar Achupallas ""Sergio Donoso""";107702;54;57;94.74
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro Comunitario de Salud Familiar Las Palmas;107727;39;42;92.86
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro Comunitario de Salud Familiar Santa Julia;107703;54;55;98.18
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro Comunitario de Salud Familiar Villa Hermosa;107725;17;34;50.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro de Salud Familiar Brígida Zavala;107326;75;87;86.21
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro de Salud Familiar Dr. Juan Carlos Baeza;107325;75;96;78.12
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro de Salud Familiar Gómez Carreño;107303;125;164;76.22
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro de Salud Familiar Las Torres;107327;77;85;90.59
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro de Salud Familiar Lusitania;107314;64;81;79.01
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro de Salud Familiar Marco Maldonado;107304;181;210;86.19
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro de Salud Familiar Miraflores;107302;152;189;80.42
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro de Salud Familiar Nueva Aurora;107300;151;180;83.89
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro de Salud Familiar Profesor Eugenio Cienfuegos;107301;82;100;82.0
Valparaíso;Servicio de Salud Viña del Mar Quillota;Viña del Mar;Centro de Salud Familiar Reñaca Alto Dr. Jorge Kaplan;107352;196;239;82.01
Valparaíso;Servicio de Salud Viña del Mar Quillota;Zapallar;Centro de Salud Familiar Catapilco;107414;29;40;72.5
Valparaíso;Servicio de Salud Viña del Mar Quillota;Zapallar;Centro de Salud Familiar Dr. Johow Zapallar;107355;25;30;83.33
Ñuble;Servicio de Salud Ñuble;Bulnes;Centro Comunitario de Salud Familiar Tres Esquinas;117426;10;16;62.5
Ñuble;Servicio de Salud Ñuble;Bulnes;Centro de Salud Familiar Santa Clara;117326;23;36;63.89
Ñuble;Servicio de Salud Ñuble;Bulnes;Hospital Comunitario de Salud Familiar de Bulnes;117103;85;99;85.86
Ñuble;Servicio de Salud Ñuble;Chillán;Centro Comunitario de Salud Familiar Doña Isabel;200261;15;15;100.0
Ñuble;Servicio de Salud Ñuble;Chillán;Centro Comunitario de Salud Familiar El Roble;117702;13;15;86.67
Ñuble;Servicio de Salud Ñuble;Chillán;Centro Comunitario de Salud Familiar Los Alpes;117799;24;26;92.31
Ñuble;Servicio de Salud Ñuble;Chillán;Centro Comunitario de Salud Familiar Padre Hurtado;117701;21;21;100.0
Ñuble;Servicio de Salud Ñuble;Chillán;Centro de Salud Familiar Isabel Riquelme;117304;64;86;74.42
Ñuble;Servicio de Salud Ñuble;Chillán;Centro de Salud Familiar Los Volcanes;117324;129;144;89.58
Ñuble;Servicio de Salud Ñuble;Chillán;Centro de Salud Familiar Quinchamalí;117322;16;22;72.73
Ñuble;Servicio de Salud Ñuble;Chillán;Centro de Salud Familiar San Ramón Nonato;117302;169;199;84.92
Ñuble;Servicio de Salud Ñuble;Chillán;Centro de Salud Familiar Sol de Oriente;117330;116;149;77.85
Ñuble;Servicio de Salud Ñuble;Chillán;Centro de Salud Familiar Ultraestación Dr. Raúl San Martín González;117303;126;164;76.83
Ñuble;Servicio de Salud Ñuble;Chillán;Centro de Salud Familiar Violeta Parra;117301;221;282;78.37
Ñuble;Servicio de Salud Ñuble;Chillán;Posta de Salud Rural Capilla Cato;117405;7;8;87.5
Ñuble;Servicio de Salud Ñuble;Chillán Viejo;Centro de Salud Familiar Dr. Federico Puga;117328;88;119;73.95
Ñuble;Servicio de Salud Ñuble;Chillán Viejo;Centro de Salud Familiar Dra. Michelle Bachelet Jeria;117331;69;110;62.73
Ñuble;Servicio de Salud Ñuble;Chillán Viejo;Posta de Salud Rural Nebuco;117414;3;5;60.0
Ñuble;Servicio de Salud Ñuble;Chillán Viejo;Posta de Salud Rural Rucapequén;117413;5;7;71.43
Ñuble;Servicio de Salud Ñuble;Cobquecura;Centro de Salud Familiar Cobquecura;117307;22;27;81.48
Ñuble;Servicio de Salud Ñuble;Coelemu;Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu;117108;51;71;71.83
Ñuble;Servicio de Salud Ñuble;Coelemu;Posta de Salud Rural Ranguelmo;117439;2;2;100.0
Ñuble;Servicio de Salud Ñuble;Coelemu;Posta de Salud Rural Vegas de Itata;117445;2;2;100.0
Ñuble;Servicio de Salud Ñuble;Coihueco;Centro de Salud Familiar Luis Montecinos;117325;26;26;100.0
Ñuble;Servicio de Salud Ñuble;Coihueco;Centro de Salud Familiar Michelle Chandía Alarcón;117318;119;132;90.15
Ñuble;Servicio de Salud Ñuble;Coihueco;Posta de Salud Rural Bustamante;117403;5;4;125.0
Ñuble;Servicio de Salud Ñuble;Coihueco;Posta de Salud Rural Minas del Prado;117406;6;6;100.0
Ñuble;Servicio de Salud Ñuble;Coihueco;Posta de Salud Rural Talquipén;117401;7;8;87.5
Ñuble;Servicio de Salud Ñuble;Coihueco;Posta de Salud Rural Tanilvoro;117407;10;11;90.91
Ñuble;Servicio de Salud Ñuble;El Carmen;Hospital Comunitario de Salud Familiar de El Carmen;117107;58;76;76.32
Ñuble;Servicio de Salud Ñuble;El Carmen;Posta de Salud Rural Agua Santa;117474;1;1;100.0
Ñuble;Servicio de Salud Ñuble;El Carmen;Posta de Salud Rural Capilla Norte;117457;1;2;50.0
Ñuble;Servicio de Salud Ñuble;El Carmen;Posta de Salud Rural Castañal;117475;1;1;100.0
Ñuble;Servicio de Salud Ñuble;El Carmen;Posta de Salud Rural Huemul;117438;1;1;100.0
